project_name,approach,provider,model_name,prompt_template,metric_group,metric_name,run_count,mean,median,population_stddev,minimum,maximum
jpetstore,direct,deepseek,deepseek-chat,few_shot,architecture,min_responsibility_word_count,1,12.0,12.0,0.0,12.0,12.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,architecture,raw_declared_communication_count,1,12.0,12.0,0.0,12.0,12.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,architecture,reciprocal_communication_pair_count,1,5.0,5.0,0.0,5.0,5.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,architecture,reciprocity_ratio,1,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334
jpetstore,direct,deepseek,deepseek-chat,few_shot,architecture,responsibility_word_count_stddev,1,1.9595917942265424,1.9595917942265424,0.0,1.9595917942265424,1.9595917942265424
jpetstore,direct,deepseek,deepseek-chat,few_shot,architecture,self_communication_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,architecture,service_count,1,5.0,5.0,0.0,5.0,5.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,architecture,short_responsibility_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,architecture,short_responsibility_ratio,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,architecture,total_responsibility_word_count,1,77.0,77.0,0.0,77.0,77.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,architecture,unique_service_count,1,5.0,5.0,0.0,5.0,5.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,architecture,valid_communication_count,1,12.0,12.0,0.0,12.0,12.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,process,api_error_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,process,average_call_duration_ms,1,2984.0,2984.0,0.0,2984.0,2984.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,process,critic_issue_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,process,critic_round_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,process,distinct_role_count,1,1.0,1.0,0.0,1.0,1.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,process,failed_llm_call_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,process,failed_llm_call_ratio,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,process,final_snapshot_communication_count,1,12.0,12.0,0.0,12.0,12.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,process,final_snapshot_service_count,1,5.0,5.0,0.0,5.0,5.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,process,interactions_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,process,interactions_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,process,llm_call_count,1,1.0,1.0,0.0,1.0,1.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,process,max_call_duration_ms,1,2984.0,2984.0,0.0,2984.0,2984.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,process,parse_error_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,process,refinement_round_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,process,retry_call_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,process,retry_call_ratio,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,process,revision_request_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,process,services_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,process,services_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,process,stopped_by_iteration_limit,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,process,successful_llm_call_count,1,1.0,1.0,0.0,1.0,1.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,process,total_call_duration_ms,1,2984.0,2984.0,0.0,2984.0,2984.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,process,total_response_char_count,1,1454.0,1454.0,0.0,1454.0,1454.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,process,total_system_prompt_char_count,1,1768.0,1768.0,0.0,1768.0,1768.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,process,total_user_prompt_char_count,1,16730.0,16730.0,0.0,16730.0,16730.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,process,trace_available,1,1.0,1.0,0.0,1.0,1.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,process,trace_elapsed_ms,1,2994.573,2994.573,0.0,2994.573,2994.573
jpetstore,direct,deepseek,deepseek-chat,few_shot,process,trace_event_count,1,4.0,4.0,0.0,4.0,4.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,process,trace_invalid_json_line_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,few_shot,process,workflow_converged,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,architecture,average_incoming_communications,1,2.2,2.2,0.0,2.2,2.2
jpetstore,direct,deepseek,deepseek-chat,zero_shot,architecture,average_outgoing_communications,1,2.2,2.2,0.0,2.2,2.2
jpetstore,direct,deepseek,deepseek-chat,zero_shot,architecture,average_responsibility_token_jaccard,1,0.09404063042220936,0.09404063042220936,0.0,0.09404063042220936,0.09404063042220936
jpetstore,direct,deepseek,deepseek-chat,zero_shot,architecture,average_responsibility_word_count,1,9.4,9.4,0.0,9.4,9.4
jpetstore,direct,deepseek,deepseek-chat,zero_shot,architecture,communication_density,1,0.55,0.55,0.0,0.55,0.55
jpetstore,direct,deepseek,deepseek-chat,zero_shot,architecture,declared_communication_count,1,11.0,11.0,0.0,11.0,11.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,architecture,duplicate_communication_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,architecture,duplicate_service_name_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,architecture,invalid_communication_target_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,architecture,isolated_services_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,architecture,isolated_services_ratio,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,architecture,malformed_service_row_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,architecture,max_incoming_communications,1,4.0,4.0,0.0,4.0,4.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,architecture,max_outgoing_communications,1,3.0,3.0,0.0,3.0,3.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,architecture,max_responsibility_word_count,1,12.0,12.0,0.0,12.0,12.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,architecture,min_responsibility_word_count,1,8.0,8.0,0.0,8.0,8.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,architecture,raw_declared_communication_count,1,11.0,11.0,0.0,11.0,11.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,architecture,reciprocal_communication_pair_count,1,4.0,4.0,0.0,4.0,4.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,architecture,reciprocity_ratio,1,0.7272727272727273,0.7272727272727273,0.0,0.7272727272727273,0.7272727272727273
jpetstore,direct,deepseek,deepseek-chat,zero_shot,architecture,responsibility_word_count_stddev,1,1.3564659966250536,1.3564659966250536,0.0,1.3564659966250536,1.3564659966250536
jpetstore,direct,deepseek,deepseek-chat,zero_shot,architecture,self_communication_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,architecture,service_count,1,5.0,5.0,0.0,5.0,5.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,architecture,short_responsibility_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,architecture,short_responsibility_ratio,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,architecture,total_responsibility_word_count,1,47.0,47.0,0.0,47.0,47.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,architecture,unique_service_count,1,5.0,5.0,0.0,5.0,5.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,architecture,valid_communication_count,1,11.0,11.0,0.0,11.0,11.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,process,api_error_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,process,average_call_duration_ms,1,3438.0,3438.0,0.0,3438.0,3438.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,process,critic_issue_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,process,critic_round_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,process,distinct_role_count,1,1.0,1.0,0.0,1.0,1.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,process,failed_llm_call_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,process,failed_llm_call_ratio,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,process,final_snapshot_communication_count,1,11.0,11.0,0.0,11.0,11.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,process,final_snapshot_service_count,1,5.0,5.0,0.0,5.0,5.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,process,interactions_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,process,interactions_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,process,llm_call_count,1,1.0,1.0,0.0,1.0,1.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,process,max_call_duration_ms,1,3438.0,3438.0,0.0,3438.0,3438.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,process,parse_error_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,process,refinement_round_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,process,retry_call_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,process,retry_call_ratio,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,process,revision_request_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,process,services_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,process,services_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,process,stopped_by_iteration_limit,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,process,successful_llm_call_count,1,1.0,1.0,0.0,1.0,1.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,process,total_call_duration_ms,1,3438.0,3438.0,0.0,3438.0,3438.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,process,total_response_char_count,1,1181.0,1181.0,0.0,1181.0,1181.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,process,total_system_prompt_char_count,1,1768.0,1768.0,0.0,1768.0,1768.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,process,total_user_prompt_char_count,1,11999.0,11999.0,0.0,11999.0,11999.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,process,trace_available,1,1.0,1.0,0.0,1.0,1.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,process,trace_elapsed_ms,1,3431.96,3431.96,0.0,3431.96,3431.96
jpetstore,direct,deepseek,deepseek-chat,zero_shot,process,trace_event_count,1,4.0,4.0,0.0,4.0,4.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,process,trace_invalid_json_line_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,deepseek,deepseek-chat,zero_shot,process,workflow_converged,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,average_incoming_communications,1,2.0,2.0,0.0,2.0,2.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,average_outgoing_communications,1,2.0,2.0,0.0,2.0,2.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,average_responsibility_token_jaccard,1,0.069424743892829,0.069424743892829,0.0,0.069424743892829,0.069424743892829
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,average_responsibility_word_count,1,28.666666666666668,28.666666666666668,0.0,28.666666666666668,28.666666666666668
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,communication_density,1,1.0,1.0,0.0,1.0,1.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,declared_communication_count,1,6.0,6.0,0.0,6.0,6.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,duplicate_communication_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,duplicate_service_name_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,invalid_communication_target_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,isolated_services_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,isolated_services_ratio,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,malformed_service_row_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,max_incoming_communications,1,2.0,2.0,0.0,2.0,2.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,max_outgoing_communications,1,2.0,2.0,0.0,2.0,2.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,max_responsibility_word_count,1,36.0,36.0,0.0,36.0,36.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,min_responsibility_word_count,1,24.0,24.0,0.0,24.0,24.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,raw_declared_communication_count,1,6.0,6.0,0.0,6.0,6.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,reciprocal_communication_pair_count,1,3.0,3.0,0.0,3.0,3.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,reciprocity_ratio,1,1.0,1.0,0.0,1.0,1.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,responsibility_word_count_stddev,1,5.2493385826745405,5.2493385826745405,0.0,5.2493385826745405,5.2493385826745405
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,self_communication_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,service_count,1,3.0,3.0,0.0,3.0,3.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,short_responsibility_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,short_responsibility_ratio,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,total_responsibility_word_count,1,86.0,86.0,0.0,86.0,86.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,unique_service_count,1,3.0,3.0,0.0,3.0,3.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,valid_communication_count,1,6.0,6.0,0.0,6.0,6.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,process,api_error_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,process,average_call_duration_ms,1,11906.0,11906.0,0.0,11906.0,11906.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,process,critic_issue_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,process,critic_round_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,process,distinct_role_count,1,1.0,1.0,0.0,1.0,1.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,process,failed_llm_call_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,process,failed_llm_call_ratio,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,process,final_snapshot_communication_count,1,6.0,6.0,0.0,6.0,6.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,process,final_snapshot_service_count,1,3.0,3.0,0.0,3.0,3.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,process,interactions_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,process,interactions_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,process,llm_call_count,1,1.0,1.0,0.0,1.0,1.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,process,max_call_duration_ms,1,11906.0,11906.0,0.0,11906.0,11906.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,process,parse_error_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,process,refinement_round_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,process,retry_call_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,process,retry_call_ratio,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,process,revision_request_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,process,services_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,process,services_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,process,stopped_by_iteration_limit,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,process,successful_llm_call_count,1,1.0,1.0,0.0,1.0,1.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,process,total_call_duration_ms,1,11906.0,11906.0,0.0,11906.0,11906.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,process,total_response_char_count,1,1377.0,1377.0,0.0,1377.0,1377.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,process,total_system_prompt_char_count,1,1768.0,1768.0,0.0,1768.0,1768.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,process,total_user_prompt_char_count,1,16730.0,16730.0,0.0,16730.0,16730.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,process,trace_available,1,1.0,1.0,0.0,1.0,1.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,process,trace_elapsed_ms,1,11915.504,11915.504,0.0,11915.504,11915.504
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,process,trace_event_count,1,4.0,4.0,0.0,4.0,4.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,process,trace_invalid_json_line_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,few_shot,process,workflow_converged,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,average_incoming_communications,1,2.0,2.0,0.0,2.0,2.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,average_outgoing_communications,1,2.0,2.0,0.0,2.0,2.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,average_responsibility_token_jaccard,1,0.12,0.12,0.0,0.12,0.12
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,average_responsibility_word_count,1,35.0,35.0,0.0,35.0,35.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,communication_density,1,1.0,1.0,0.0,1.0,1.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,declared_communication_count,1,6.0,6.0,0.0,6.0,6.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,duplicate_communication_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,duplicate_service_name_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,invalid_communication_target_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,isolated_services_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,isolated_services_ratio,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,malformed_service_row_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,max_incoming_communications,1,2.0,2.0,0.0,2.0,2.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,max_outgoing_communications,1,2.0,2.0,0.0,2.0,2.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,max_responsibility_word_count,1,45.0,45.0,0.0,45.0,45.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,min_responsibility_word_count,1,27.0,27.0,0.0,27.0,27.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,raw_declared_communication_count,1,6.0,6.0,0.0,6.0,6.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,reciprocal_communication_pair_count,1,3.0,3.0,0.0,3.0,3.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,reciprocity_ratio,1,1.0,1.0,0.0,1.0,1.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,responsibility_word_count_stddev,1,7.483314773547883,7.483314773547883,0.0,7.483314773547883,7.483314773547883
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,self_communication_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,service_count,1,3.0,3.0,0.0,3.0,3.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,short_responsibility_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,short_responsibility_ratio,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,total_responsibility_word_count,1,105.0,105.0,0.0,105.0,105.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,unique_service_count,1,3.0,3.0,0.0,3.0,3.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,valid_communication_count,1,6.0,6.0,0.0,6.0,6.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,api_error_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,average_call_duration_ms,1,22266.0,22266.0,0.0,22266.0,22266.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,critic_issue_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,critic_round_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,distinct_role_count,1,1.0,1.0,0.0,1.0,1.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,failed_llm_call_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,failed_llm_call_ratio,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,final_snapshot_communication_count,1,6.0,6.0,0.0,6.0,6.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,final_snapshot_service_count,1,3.0,3.0,0.0,3.0,3.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,interactions_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,interactions_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,llm_call_count,1,1.0,1.0,0.0,1.0,1.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,max_call_duration_ms,1,22266.0,22266.0,0.0,22266.0,22266.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,parse_error_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,refinement_round_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,retry_call_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,retry_call_ratio,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,revision_request_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,services_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,services_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,stopped_by_iteration_limit,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,successful_llm_call_count,1,1.0,1.0,0.0,1.0,1.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,total_call_duration_ms,1,22266.0,22266.0,0.0,22266.0,22266.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,total_response_char_count,1,1465.0,1465.0,0.0,1465.0,1465.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,total_system_prompt_char_count,1,1768.0,1768.0,0.0,1768.0,1768.0
